tweet_id,is_hate_tweet,annotation,has_mentions,num_mentions,has_hashtags,num_hashtags,has_urls,num_urls,total_positive_tokens,positive_token_ratio,total_negative_tokens,negative_token_ratio,total_subjective_tokens,subjective_token_ratio,blacklist_total,blacklist_ratio,char_count,token_count,has_uppercase_token,uppercase_token_ratio,lowercase_token_ratio,mixedcase_token_ratio,has_digits,has_questionmark,has_fullstop,has_exclamationpoint,tweet_age,tweet_hour,len_handle,len_name,account_age
572954282904850432,FALSE,none,TRUE,1,FALSE,0,FALSE,0,1,0.25,0,0,1,0.25,0,0,21,4,TRUE,0.25,0.25,0.5,FALSE,FALSE,TRUE,FALSE,799,3,14,16,3365
575995400261218305,FALSE,none,FALSE,0,TRUE,1,FALSE,0,1,0.09090909091,0,0,1,0.09090909091,0,0,65,11,TRUE,0.09090909091,0.8181818182,0.09090909091,FALSE,FALSE,FALSE,TRUE,791,13,9,11,2856
552993467597455360,TRUE,sexism,FALSE,0,FALSE,0,FALSE,0,2,0.1428571429,1,0.07142857143,3,0.2142857143,1,0.07142857143,72,14,TRUE,0.07142857143,0.6428571429,0.2857142857,FALSE,FALSE,TRUE,FALSE,854,2,14,17,1647
573954256211849216,FALSE,none,TRUE,1,FALSE,0,FALSE,0,1,0.07142857143,0,0,1,0.07142857143,1,0.07142857143,75,14,FALSE,0,0.8571428571,0.1428571429,FALSE,FALSE,TRUE,FALSE,797,22,14,16,3365
572329332112146433,FALSE,none,FALSE,0,TRUE,1,FALSE,0,0,0,0,0,0,0,1,0.125,42,8,FALSE,0,0.75,0.25,FALSE,TRUE,FALSE,FALSE,801,10,12,17,2272
564642621206065153,TRUE,sexism,TRUE,1,TRUE,1,FALSE,0,0,0,1,0.04347826087,1,0.04347826087,0,0,140,23,FALSE,0,0.5652173913,0.4347826087,TRUE,TRUE,TRUE,FALSE,822,5,5,16,993
567136561808945153,FALSE,none,FALSE,0,FALSE,0,FALSE,0,2,0.07407407407,3,0.1111111111,5,0.1851851852,3,0.1111111111,138,27,FALSE,0,0.7037037037,0.2962962963,FALSE,FALSE,TRUE,FALSE,815,2,9,10,870
555907650219569152,TRUE,racism,TRUE,1,FALSE,0,FALSE,0,2,0.07692307692,0,0,5,0.1923076923,1,0.03846153846,121,26,FALSE,0,0.6153846154,0.3846153846,FALSE,FALSE,TRUE,FALSE,846,3,9,10,870
576536519466360832,FALSE,none,FALSE,0,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,58,15,TRUE,0.8,0,0.2,FALSE,FALSE,TRUE,FALSE,789,1,14,16,3365
575596328182382592,TRUE,sexism,FALSE,0,TRUE,1,FALSE,0,2,0.2,0,0,1,0.1,1,0.1,42,10,TRUE,0.2,0.7,0.1,FALSE,FALSE,FALSE,FALSE,792,10,10,13,2026
564597456420098048,TRUE,racism,TRUE,2,FALSE,0,FALSE,0,3,0.1304347826,2,0.08695652174,4,0.1739130435,2,0.08695652174,129,23,FALSE,0,0.7826086957,0.2173913043,FALSE,FALSE,TRUE,FALSE,822,2,9,10,870
570054529112100864,FALSE,none,TRUE,1,TRUE,1,FALSE,0,5,0.1923076923,0,0,5,0.1923076923,0,0,131,26,TRUE,0.03846153846,0.7692307692,0.1923076923,TRUE,FALSE,TRUE,FALSE,807,3,14,16,3365
572335613795418112,FALSE,none,FALSE,0,TRUE,1,FALSE,0,0,0,0,0,0,0,0,0,38,4,TRUE,0.25,0.5,0.25,FALSE,FALSE,FALSE,FALSE,801,11,13,12,2117
574457464692678656,FALSE,none,TRUE,1,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,66,11,TRUE,0.4545454545,0.3636363636,0.1818181818,TRUE,FALSE,TRUE,FALSE,795,7,14,16,3365
572331387505659904,FALSE,none,FALSE,0,TRUE,2,FALSE,0,1,0.05882352941,2,0.1176470588,4,0.2352941176,1,0.05882352941,95,17,TRUE,0.1764705882,0.5882352941,0.2352941176,TRUE,FALSE,TRUE,FALSE,801,10,14,19,1562
575595899541282816,TRUE,sexism,FALSE,0,TRUE,1,FALSE,0,1,0.09090909091,0,0,1,0.09090909091,0,0,40,11,FALSE,0,0.5454545455,0.4545454545,FALSE,FALSE,FALSE,TRUE,792,10,13,12,962
573769677278699520,FALSE,none,TRUE,1,FALSE,0,FALSE,0,3,0.15,1,0.05,5,0.25,0,0,114,20,FALSE,0,0.9,0.1,FALSE,FALSE,TRUE,FALSE,797,9,14,16,3365
575425949686099968,TRUE,racism,TRUE,2,FALSE,0,FALSE,0,0,0,2,0.1176470588,2,0.1176470588,1,0.05882352941,140,17,FALSE,0,0.5882352941,0.4117647059,TRUE,FALSE,FALSE,FALSE,793,23,9,10,870
407174558932672512,TRUE,sexism,FALSE,0,TRUE,2,FALSE,0,1,0.04166666667,1,0.04166666667,2,0.08333333333,1,0.04166666667,140,24,TRUE,0.08333333333,0.5833333333,0.3333333333,FALSE,FALSE,TRUE,FALSE,1257,16,14,17,1647
575597712084619264,FALSE,none,TRUE,1,TRUE,1,FALSE,0,0,0,0,0,0,0,2,0.1428571429,74,14,TRUE,0.2142857143,0.4285714286,0.3571428571,FALSE,FALSE,TRUE,FALSE,792,11,11,10,1812
567076860178071554,TRUE,racism,FALSE,0,FALSE,0,FALSE,0,2,0.1333333333,1,0.06666666667,4,0.2666666667,0,0,96,15,FALSE,0,0.8,0.2,TRUE,FALSE,TRUE,FALSE,816,22,9,10,870
574758267743703040,TRUE,racism,TRUE,3,FALSE,0,FALSE,0,2,0.1052631579,1,0.05263157895,2,0.1052631579,1,0.05263157895,121,19,FALSE,0,0.7368421053,0.2631578947,TRUE,TRUE,TRUE,FALSE,794,3,9,10,870
555914915928899584,TRUE,racism,TRUE,1,FALSE,0,FALSE,0,1,0.05,1,0.05,2,0.1,0,0,132,20,FALSE,0,0.8,0.2,FALSE,FALSE,TRUE,FALSE,846,3,9,10,870
520555732958478336,FALSE,none,TRUE,1,FALSE,0,FALSE,0,1,0.2,0,0,1,0.2,0,0,37,5,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,944,13,14,17,1647
575596856006176768,FALSE,none,FALSE,0,TRUE,1,FALSE,0,4,0.2666666667,0,0,3,0.2,1,0.06666666667,81,15,FALSE,0,0.8,0.2,FALSE,FALSE,TRUE,FALSE,792,10,15,14,1527
565504073282363392,TRUE,sexism,TRUE,2,FALSE,0,FALSE,0,0,0,4,0.1818181818,5,0.2272727273,0,0,140,22,TRUE,0.09090909091,0.6363636364,0.2727272727,TRUE,FALSE,TRUE,FALSE,820,14,5,16,993
560303828298256384,FALSE,none,TRUE,2,FALSE,0,FALSE,0,1,0.04545454545,1,0.04545454545,2,0.09090909091,0,0,139,22,FALSE,0,0.5454545455,0.4545454545,TRUE,FALSE,TRUE,FALSE,834,6,9,10,870
576605968806506496,TRUE,racism,TRUE,3,FALSE,0,FALSE,0,1,0.04761904762,1,0.04761904762,0,0,0,0,123,21,TRUE,0.04761904762,0.7619047619,0.1904761905,FALSE,FALSE,TRUE,FALSE,789,5,9,10,870
574193391644250112,TRUE,racism,TRUE,1,FALSE,0,FALSE,0,0,0,1,0.04166666667,2,0.08333333333,0,0,115,24,FALSE,0,0.8333333333,0.1666666667,TRUE,FALSE,TRUE,FALSE,796,14,9,10,870
576330639575662592,TRUE,sexism,FALSE,0,TRUE,1,FALSE,0,1,0.05,2,0.1,1,0.05,0,0,72,20,FALSE,0,0.4,0.6,FALSE,FALSE,FALSE,TRUE,790,11,12,12,1325
561331286891966464,TRUE,racism,TRUE,3,FALSE,0,FALSE,0,1,0.05882352941,0,0,1,0.05882352941,1,0.05882352941,118,17,FALSE,0,0.4117647059,0.5882352941,FALSE,FALSE,TRUE,FALSE,831,2,9,10,870
575596637571051521,FALSE,none,FALSE,0,TRUE,1,FALSE,0,2,0.1,1,0.05,1,0.05,2,0.1,96,20,TRUE,0.1,0.55,0.35,FALSE,FALSE,TRUE,FALSE,792,10,13,2,2423
568840671248850944,FALSE,none,FALSE,0,FALSE,0,FALSE,0,2,0.1111111111,1,0.05555555556,5,0.2777777778,0,0,85,18,TRUE,0.05555555556,0.6666666667,0.2777777778,FALSE,FALSE,TRUE,FALSE,811,19,14,16,3365
568490109848432641,TRUE,sexism,TRUE,1,TRUE,1,FALSE,0,1,0.03703703704,0,0,2,0.07407407407,0,0,140,27,TRUE,0.03703703704,0.6666666667,0.2962962963,TRUE,FALSE,TRUE,FALSE,812,20,5,16,993
574965371788197888,FALSE,none,TRUE,1,FALSE,0,FALSE,0,1,0.03333333333,1,0.03333333333,4,0.1333333333,0,0,130,30,TRUE,0.03333333333,0.6666666667,0.3,FALSE,TRUE,TRUE,FALSE,794,17,14,16,3365
572359832163897344,FALSE,none,FALSE,0,TRUE,1,FALSE,0,1,0.04347826087,0,0,1,0.04347826087,3,0.1304347826,105,23,TRUE,0.08695652174,0.7826086957,0.1304347826,FALSE,FALSE,TRUE,FALSE,801,12,11,12,2602
568808545832935424,FALSE,none,FALSE,0,FALSE,0,FALSE,0,3,0.08333333333,1,0.02777777778,2,0.05555555556,1,0.02777777778,138,36,TRUE,0.08333333333,0.4444444444,0.4722222222,FALSE,TRUE,TRUE,FALSE,811,17,14,16,3365
575703256132808704,FALSE,none,TRUE,1,TRUE,1,TRUE,1,0,0,0,0,0,0,0,0,124,22,TRUE,0.09090909091,0.04545454545,0.8636363636,TRUE,FALSE,TRUE,FALSE,792,18,13,16,1998
563732199254794240,TRUE,sexism,TRUE,3,FALSE,0,FALSE,0,0,0,0,0,0,0,1,0.05555555556,105,18,FALSE,0,0.6666666667,0.3333333333,TRUE,FALSE,TRUE,FALSE,825,17,5,16,993
572331115530203138,FALSE,none,FALSE,0,TRUE,1,FALSE,0,0,0,0,0,1,0.1666666667,0,0,49,6,FALSE,0,0.6666666667,0.3333333333,FALSE,FALSE,TRUE,FALSE,801,10,11,11,1801
402275514099855361,TRUE,sexism,TRUE,1,TRUE,1,FALSE,0,1,0.06666666667,0,0,0,0,0,0,91,15,TRUE,0.3333333333,0.4666666667,0.2,FALSE,FALSE,FALSE,TRUE,1270,4,14,17,1647
399353304997560320,TRUE,sexism,TRUE,1,TRUE,3,TRUE,1,2,0.1176470588,0,0,1,0.05882352941,1,0.05882352941,133,17,TRUE,0.1176470588,0.7058823529,0.1764705882,TRUE,FALSE,TRUE,FALSE,1278,2,14,17,1647
553035009511026688,FALSE,none,FALSE,0,FALSE,0,TRUE,1,0,0,0,0,0,0,0,0,117,17,TRUE,0.05882352941,0.1176470588,0.8235294118,TRUE,FALSE,TRUE,FALSE,854,4,9,10,870
555022510610477059,TRUE,racism,FALSE,0,TRUE,1,FALSE,0,3,0.1153846154,1,0.03846153846,5,0.1923076923,1,0.03846153846,136,26,FALSE,0,0.8076923077,0.1923076923,FALSE,FALSE,TRUE,FALSE,849,16,9,10,870
564453732666966017,TRUE,racism,TRUE,3,FALSE,0,FALSE,0,0,0,1,0.05882352941,1,0.05882352941,3,0.1764705882,122,17,FALSE,0,0.6470588235,0.3529411765,FALSE,FALSE,TRUE,FALSE,823,17,9,10,870
561755873995804672,FALSE,none,TRUE,2,FALSE,0,FALSE,0,0,0,3,0.2,3,0.2,1,0.06666666667,74,15,FALSE,0,0.6666666667,0.3333333333,TRUE,FALSE,TRUE,FALSE,830,6,9,10,870
574791710733037568,TRUE,racism,TRUE,1,FALSE,0,FALSE,0,0,0,2,0.08,4,0.16,1,0.04,140,25,FALSE,0,0.76,0.24,TRUE,FALSE,TRUE,FALSE,794,5,9,10,870
571719166559797248,FALSE,none,TRUE,1,FALSE,0,FALSE,0,2,0.08695652174,2,0.08695652174,4,0.1739130435,0,0,96,23,TRUE,0.04347826087,0.7391304348,0.2173913043,FALSE,FALSE,TRUE,FALSE,803,18,14,16,3365
575596436252852224,TRUE,sexism,FALSE,0,TRUE,1,FALSE,0,1,0.04,1,0.04,4,0.16,0,0,130,25,TRUE,0.04,0.56,0.4,FALSE,FALSE,TRUE,FALSE,792,10,14,15,2120
569176105258651648,FALSE,none,TRUE,1,FALSE,0,FALSE,0,2,0.1,0,0,4,0.2,0,0,104,20,FALSE,0,0.75,0.25,FALSE,FALSE,TRUE,FALSE,810,17,14,16,3365
572886086680092672,FALSE,none,FALSE,0,FALSE,0,FALSE,0,7,0.2592592593,1,0.03703703704,8,0.2962962963,0,0,132,27,TRUE,0.03703703704,0.7407407407,0.2222222222,FALSE,FALSE,TRUE,FALSE,800,23,14,16,3365
573588543081066497,FALSE,none,FALSE,0,FALSE,0,FALSE,0,4,0.1904761905,0,0,3,0.1428571429,1,0.04761904762,96,21,FALSE,0,0.7619047619,0.2380952381,FALSE,FALSE,TRUE,FALSE,798,21,14,16,3365
552912507279790080,FALSE,none,TRUE,1,FALSE,0,FALSE,0,1,0.03571428571,2,0.07142857143,3,0.1071428571,1,0.03571428571,140,28,TRUE,0.07142857143,0.6428571429,0.2857142857,FALSE,FALSE,FALSE,FALSE,855,20,14,17,1647
552302969283436545,TRUE,racism,TRUE,1,FALSE,0,FALSE,0,2,0.09090909091,2,0.09090909091,4,0.1818181818,2,0.09090909091,136,22,FALSE,0,0.7727272727,0.2272727273,TRUE,FALSE,TRUE,FALSE,856,4,9,10,870
561757649386340352,FALSE,none,FALSE,0,FALSE,0,FALSE,0,0,0,2,0.1538461538,1,0.07692307692,0,0,53,13,FALSE,0,0.5384615385,0.4615384615,TRUE,FALSE,TRUE,FALSE,830,6,5,16,993
391666021628534784,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,0,0,0,0,1,0.07142857143,1,0.07142857143,70,14,TRUE,0.07142857143,0.6428571429,0.2857142857,FALSE,FALSE,TRUE,FALSE,1300,21,14,17,1647
576528026814451712,FALSE,none,TRUE,2,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,81,12,TRUE,0.8333333333,0.08333333333,0.08333333333,TRUE,FALSE,FALSE,FALSE,790,24,14,16,3365
552332311858262016,TRUE,racism,TRUE,1,FALSE,0,FALSE,0,1,0.04545454545,0,0,0,0,0,0,115,22,TRUE,0.04545454545,0.5454545455,0.4090909091,FALSE,FALSE,TRUE,FALSE,856,6,9,10,870
504105198424686592,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,6,0.1875,0,0,4,0.125,3,0.09375,140,32,TRUE,0.03125,0.78125,0.1875,FALSE,FALSE,TRUE,FALSE,989,4,14,17,1647
381989513691529216,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,2,0.07142857143,2,0.07142857143,1,0.03571428571,1,0.03571428571,121,28,TRUE,0.03571428571,0.75,0.2142857143,FALSE,FALSE,TRUE,FALSE,1326,4,14,17,1647
572330734284746752,FALSE,none,FALSE,0,TRUE,1,FALSE,0,2,0.07407407407,2,0.07407407407,4,0.1481481481,0,0,128,27,TRUE,0.03703703704,0.8518518519,0.1111111111,FALSE,FALSE,FALSE,TRUE,801,10,10,14,2993
566794220669636609,FALSE,none,TRUE,1,FALSE,0,FALSE,0,2,0.1666666667,0,0,2,0.1666666667,0,0,55,12,FALSE,0,0.75,0.25,TRUE,TRUE,TRUE,FALSE,816,4,14,16,3365
565603077278154753,FALSE,none,FALSE,0,FALSE,0,FALSE,0,0,0,1,0.03571428571,2,0.07142857143,1,0.03571428571,132,28,FALSE,0,0.6785714286,0.3214285714,FALSE,FALSE,TRUE,FALSE,820,21,14,16,3365
571743168372162561,FALSE,none,TRUE,2,FALSE,0,FALSE,0,0,0,2,0.09090909091,3,0.1363636364,1,0.04545454545,111,22,TRUE,0.1363636364,0.7272727273,0.1363636364,TRUE,FALSE,TRUE,FALSE,803,19,14,16,3365
564632327599300609,FALSE,none,TRUE,1,FALSE,0,FALSE,0,1,0.04166666667,2,0.08333333333,5,0.2083333333,2,0.08333333333,140,24,TRUE,0.04166666667,0.875,0.08333333333,FALSE,FALSE,FALSE,FALSE,822,4,14,16,3365
523254245387026432,FALSE,none,TRUE,1,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,40,7,TRUE,0.5714285714,0.1428571429,0.2857142857,TRUE,FALSE,FALSE,TRUE,937,24,14,17,1647
563313417508093952,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,29,4,FALSE,0,0,1,FALSE,FALSE,TRUE,FALSE,826,13,5,16,993
564597673307561986,TRUE,racism,TRUE,2,FALSE,0,FALSE,0,2,0.1111111111,1,0.05555555556,1,0.05555555556,0,0,119,18,FALSE,0,0.7777777778,0.2222222222,FALSE,FALSE,TRUE,FALSE,822,2,9,10,870
576698098388455424,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,5,0.2173913043,1,0.04347826087,5,0.2173913043,0,0,137,23,TRUE,0.04347826087,0.6956521739,0.2608695652,FALSE,FALSE,TRUE,FALSE,789,11,5,16,993
543234954176368640,FALSE,none,FALSE,0,FALSE,0,TRUE,1,1,0.09090909091,2,0.1818181818,1,0.09090909091,1,0.09090909091,69,11,FALSE,0,0.7272727273,0.2727272727,TRUE,FALSE,TRUE,FALSE,881,3,14,17,1647
565009106097172480,FALSE,none,TRUE,1,FALSE,0,FALSE,0,0,0,0,0,0,0,1,0.1111111111,61,9,FALSE,0,0.6666666667,0.3333333333,FALSE,FALSE,TRUE,FALSE,821,5,9,10,870
548935568558551040,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,1,0.04,1,0.04,4,0.16,3,0.12,138,25,TRUE,0.08,0.76,0.16,FALSE,FALSE,FALSE,FALSE,866,21,14,17,1647
573635368710332416,TRUE,sexism,TRUE,3,FALSE,0,FALSE,0,2,0.1,0,0,1,0.05,0,0,135,20,FALSE,0,0.8,0.2,TRUE,FALSE,TRUE,FALSE,797,1,9,10,870
575598841468055553,FALSE,none,FALSE,0,TRUE,1,FALSE,0,2,0.1176470588,0,0,1,0.05882352941,1,0.05882352941,76,17,TRUE,0.1176470588,0.6470588235,0.2352941176,FALSE,FALSE,FALSE,FALSE,792,11,8,5,1015
572333659849506818,FALSE,none,FALSE,0,TRUE,1,FALSE,0,4,0.25,1,0.0625,2,0.125,0,0,71,16,TRUE,0.0625,0.625,0.3125,FALSE,FALSE,TRUE,FALSE,801,10,7,3,1675
551760574502436864,FALSE,none,TRUE,2,TRUE,1,TRUE,1,1,0.04,2,0.08,2,0.08,2,0.08,135,25,TRUE,0.08,0.44,0.48,TRUE,FALSE,TRUE,FALSE,858,16,9,10,870
550806940477956096,TRUE,sexism,FALSE,0,FALSE,0,FALSE,0,3,0.1153846154,0,0,2,0.07692307692,0,0,136,26,TRUE,0.1153846154,0.6923076923,0.1923076923,FALSE,FALSE,TRUE,FALSE,860,1,14,17,1647
568178036694077441,FALSE,none,FALSE,0,FALSE,0,FALSE,0,0,0,1,0.05263157895,1,0.05263157895,0,0,103,19,FALSE,0,0.5263157895,0.4736842105,TRUE,FALSE,TRUE,FALSE,813,23,14,16,3365
566288098800467968,TRUE,sexism,TRUE,1,TRUE,1,FALSE,0,1,0.07142857143,0,0,2,0.1428571429,3,0.2142857143,106,14,TRUE,0.07142857143,0.5,0.4285714286,TRUE,FALSE,TRUE,FALSE,818,18,5,16,993
576158453418233856,FALSE,none,FALSE,0,FALSE,0,FALSE,0,4,0.1538461538,1,0.03846153846,3,0.1153846154,2,0.07692307692,95,26,TRUE,0.1153846154,0.5769230769,0.3076923077,FALSE,FALSE,TRUE,FALSE,791,24,14,16,3365
568543169345777664,FALSE,none,FALSE,0,FALSE,0,FALSE,0,1,0.06666666667,1,0.06666666667,1,0.06666666667,1,0.06666666667,85,15,FALSE,0,0.8666666667,0.1333333333,FALSE,FALSE,TRUE,FALSE,812,23,9,10,870
563571795820027904,TRUE,sexism,FALSE,0,FALSE,0,FALSE,0,1,0.04347826087,1,0.04347826087,2,0.08695652174,2,0.08695652174,92,23,TRUE,0.04347826087,0.7826086957,0.1739130435,FALSE,TRUE,FALSE,FALSE,825,6,5,16,993
575602246659919873,FALSE,none,FALSE,0,TRUE,2,FALSE,0,2,0.1052631579,0,0,3,0.1578947368,0,0,119,19,FALSE,0,0.7368421053,0.2631578947,TRUE,FALSE,TRUE,FALSE,792,11,12,9,2933
432289012317814784,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,1,0.03225806452,0,0,1,0.03225806452,1,0.03225806452,140,31,TRUE,0.1290322581,0.7419354839,0.1290322581,TRUE,FALSE,FALSE,FALSE,1188,24,14,17,1647
554046893592821760,FALSE,none,FALSE,0,FALSE,0,FALSE,0,1,0.05882352941,2,0.1176470588,3,0.1764705882,2,0.1176470588,113,17,FALSE,0,0.7647058824,0.2352941176,TRUE,FALSE,TRUE,FALSE,852,23,9,10,870
563366349024423936,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,3,0.1428571429,2,0.09523809524,4,0.1904761905,1,0.04761904762,118,21,TRUE,0.04761904762,0.8571428571,0.09523809524,TRUE,FALSE,TRUE,FALSE,826,16,9,10,870
563876639109414915,FALSE,none,FALSE,0,FALSE,0,FALSE,0,0,0,2,0.09090909091,2,0.09090909091,1,0.04545454545,116,22,FALSE,0,0.8636363636,0.1363636364,FALSE,FALSE,TRUE,FALSE,824,2,14,16,3365
564572326856253442,FALSE,none,TRUE,2,FALSE,0,FALSE,0,2,0.08695652174,2,0.08695652174,3,0.1304347826,2,0.08695652174,140,23,FALSE,0,0.7826086957,0.2173913043,FALSE,TRUE,FALSE,FALSE,823,24,14,16,3365
575146786551005184,TRUE,racism,TRUE,3,FALSE,0,FALSE,0,4,0.2,0,0,2,0.1,0,0,140,20,TRUE,0.05,0.95,0,FALSE,FALSE,FALSE,FALSE,793,5,9,10,870
572326765990846464,FALSE,none,TRUE,1,TRUE,2,FALSE,0,1,0.04166666667,0,0,1,0.04166666667,1,0.04166666667,140,24,TRUE,0.04166666667,0.6666666667,0.2916666667,TRUE,TRUE,TRUE,FALSE,801,10,13,13,850
576258012395872256,TRUE,racism,TRUE,2,FALSE,0,FALSE,0,1,0.04166666667,3,0.125,4,0.1666666667,1,0.04166666667,140,24,TRUE,0.04166666667,0.75,0.2083333333,FALSE,FALSE,TRUE,FALSE,790,6,9,10,870
552169443158421504,FALSE,none,TRUE,1,FALSE,0,FALSE,0,0,0,2,0.1,1,0.05,0,0,112,20,FALSE,0,0.55,0.45,FALSE,FALSE,TRUE,FALSE,857,19,9,10,870
509079652313219072,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,1,0.1,0,0,1,0.1,0,0,59,10,TRUE,0.2,0.6,0.2,FALSE,FALSE,FALSE,FALSE,976,21,14,17,1647
575318303989624832,FALSE,none,TRUE,1,FALSE,0,TRUE,1,0,0,0,0,2,0.1052631579,2,0.1052631579,115,19,TRUE,0.05263157895,0.6315789474,0.3157894737,TRUE,FALSE,TRUE,FALSE,793,16,9,10,870
429033989270036482,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,1,0.03571428571,0,0,0,0,2,0.07142857143,138,28,TRUE,0.07142857143,0.7142857143,0.2142857143,TRUE,FALSE,FALSE,FALSE,1197,24,14,17,1647
488810202477912064,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,1,0.05882352941,1,0.05882352941,2,0.1176470588,0,0,92,17,TRUE,0.05882352941,0.7058823529,0.2352941176,FALSE,FALSE,TRUE,FALSE,1032,23,14,17,1647
563510686332891138,FALSE,none,TRUE,1,FALSE,0,FALSE,0,0,0,2,0.08,2,0.08,0,0,112,25,TRUE,0.04,0.56,0.4,TRUE,FALSE,TRUE,FALSE,825,2,9,10,870
555536698168201216,FALSE,none,TRUE,3,FALSE,0,FALSE,0,0,0,1,0.04545454545,1,0.04545454545,2,0.09090909091,113,22,FALSE,0,0.7272727273,0.2727272727,TRUE,FALSE,TRUE,FALSE,847,2,9,10,870
575611632484638721,FALSE,none,FALSE,0,TRUE,1,FALSE,0,2,0.1111111111,0,0,2,0.1111111111,0,0,73,18,TRUE,0.1666666667,0.5,0.3333333333,FALSE,FALSE,TRUE,FALSE,792,11,11,7,2720
573320412735541249,FALSE,none,TRUE,1,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,25,5,TRUE,0.4,0.4,0.2,FALSE,FALSE,FALSE,FALSE,798,4,14,16,3365
565039587353841664,FALSE,none,FALSE,0,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,49,11,TRUE,1,0,0,FALSE,FALSE,FALSE,FALSE,821,7,14,16,3365
562835643404144640,TRUE,sexism,TRUE,1,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,55,10,FALSE,0,0.7,0.3,TRUE,FALSE,TRUE,FALSE,827,5,5,16,993
569277645898309632,TRUE,sexism,TRUE,1,TRUE,3,FALSE,0,0,0,0,0,0,0,0,0,71,7,TRUE,0.1428571429,0.4285714286,0.4285714286,TRUE,FALSE,TRUE,FALSE,810,24,5,16,993
563302445464682496,TRUE,sexism,TRUE,2,FALSE,0,FALSE,0,1,0.1111111111,1,0.1111111111,2,0.2222222222,0,0,52,9,FALSE,0,0.6666666667,0.3333333333,TRUE,TRUE,FALSE,FALSE,826,12,5,16,993
574917781105192961,TRUE,racism,TRUE,1,FALSE,0,FALSE,0,0,0,1,0.04,0,0,0,0,137,25,FALSE,0,0.72,0.28,FALSE,FALSE,TRUE,TRUE,794,14,9,10,870
575949086991392768,FALSE,none,FALSE,0,TRUE,1,TRUE,1,0,0,1,0.1428571429,0,0,1,0.1428571429,51,7,FALSE,0,0.7142857143,0.2857142857,TRUE,FALSE,TRUE,FALSE,791,10,15,7,2005
574307234911399936,FALSE,none,TRUE,2,FALSE,0,FALSE,0,1,0.07142857143,0,0,0,0,1,0.07142857143,104,14,FALSE,0,0.6428571429,0.3571428571,FALSE,FALSE,TRUE,FALSE,796,21,9,10,870
564678349226663936,FALSE,none,TRUE,1,FALSE,0,FALSE,0,4,0.1290322581,0,0,2,0.06451612903,1,0.03225806452,138,31,FALSE,0,0.7741935484,0.2258064516,TRUE,FALSE,TRUE,FALSE,822,7,14,16,3365
572350994358538240,FALSE,none,FALSE,0,TRUE,1,FALSE,0,0,0,0,0,0,0,0,0,51,11,FALSE,0,0.09090909091,0.9090909091,FALSE,FALSE,TRUE,FALSE,801,12,8,6,1339
562770323222052864,FALSE,none,TRUE,1,FALSE,0,FALSE,0,3,0.12,0,0,2,0.08,2,0.08,120,25,TRUE,0.08,0.64,0.28,FALSE,TRUE,TRUE,FALSE,827,1,14,16,3365
572327139577503745,FALSE,none,FALSE,0,TRUE,1,FALSE,0,2,0.1111111111,2,0.1111111111,3,0.1666666667,1,0.05555555556,72,18,TRUE,0.05555555556,0.6666666667,0.2777777778,FALSE,FALSE,FALSE,TRUE,801,10,8,5,809
575818254863765504,FALSE,none,FALSE,0,FALSE,0,FALSE,0,1,0.04761904762,2,0.09523809524,2,0.09523809524,2,0.09523809524,105,21,FALSE,0,0.8095238095,0.1904761905,FALSE,FALSE,TRUE,FALSE,791,1,14,16,3365
563481960010350592,TRUE,racism,TRUE,3,FALSE,0,FALSE,0,0,0,1,0.05555555556,0,0,1,0.05555555556,119,18,TRUE,0.05555555556,0.6666666667,0.2777777778,TRUE,FALSE,TRUE,FALSE,826,24,9,10,870
572339791703879680,FALSE,none,TRUE,1,TRUE,1,FALSE,0,0,0,0,0,1,0.1111111111,0,0,66,9,TRUE,0.1111111111,0.4444444444,0.4444444444,FALSE,FALSE,TRUE,FALSE,801,11,10,17,1030
468840572200177665,TRUE,sexism,FALSE,0,FALSE,0,FALSE,0,3,0.1153846154,2,0.07692307692,2,0.07692307692,0,0,139,26,TRUE,0.07692307692,0.7692307692,0.1538461538,FALSE,FALSE,TRUE,FALSE,1087,20,14,17,1647
548557519946133505,TRUE,sexism,FALSE,0,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,111,27,TRUE,0.5185185185,0.2592592593,0.2222222222,FALSE,TRUE,TRUE,FALSE,867,20,14,17,1647
